,created_at,last_move_at,white_rating,black_rating,opening_ply
537,1503530000000.0,1503530000000.0,1250,1156,1
538,1503530000000.0,1503530000000.0,1164,1263,8
539,1503530000000.0,1503530000000.0,1173,1251,5
540,1503530000000.0,1503530000000.0,1089,1165,6
541,1503440000000.0,1503440000000.0,1278,1173,3
542,1503440000000.0,1503440000000.0,1178,1391,6
543,1503280000000.0,1503280000000.0,1164,1293,10
544,1503260000000.0,1503260000000.0,1353,1170,7
545,1503250000000.0,1503260000000.0,1030,1162,3
546,1503250000000.0,1503250000000.0,1176,1118,4
547,1503020000000.0,1503020000000.0,1353,1181,4
548,1502840000000.0,1502840000000.0,1184,1184,5
549,1502840000000.0,1502840000000.0,1171,1252,5
550,1502830000000.0,1502840000000.0,1157,1234,7
551,1502830000000.0,1502830000000.0,1034,1149,4
552,1502760000000.0,1502760000000.0,1156,886,5
553,1502760000000.0,1502760000000.0,1142,1226,3
554,1502410000000.0,1502410000000.0,1042,1133,3
555,1502330000000.0,1502330000000.0,1123,1084,6
556,1502320000000.0,1502320000000.0,1247,1122,3
557,1502320000000.0,1502320000000.0,1070,1112,1
558,1502310000000.0,1502320000000.0,1099,1173,7
559,1502160000000.0,1502160000000.0,1114,1027,5
560,1502150000000.0,1502160000000.0,914,1133,5
561,1502150000000.0,1502150000000.0,1125,996,5
562,1502080000000.0,1502080000000.0,1242,1125,4
563,1502080000000.0,1502080000000.0,1133,1234,6
564,1501810000000.0,1501810000000.0,981,1127,6
565,1501810000000.0,1501810000000.0,1111,1219,7
566,1501800000000.0,1501810000000.0,1126,1054,5
567,1501800000000.0,1501800000000.0,1147,908,4
568,1501800000000.0,1501800000000.0,914,1141,1
569,1504280000000.0,1504280000000.0,1984,1948,6
570,1504270000000.0,1504270000000.0,1954,2158,3
571,1504230000000.0,1504230000000.0,2008,1954,4
572,1504230000000.0,1504230000000.0,1954,2008,5
573,1504230000000.0,1504230000000.0,2008,1954,2
574,1504230000000.0,1504230000000.0,1954,2008,2
575,1504210000000.0,1504210000000.0,2100,1960,2
576,1504210000000.0,1504210000000.0,1945,1961,6
577,1504210000000.0,1504210000000.0,1982,1960,2
578,1504210000000.0,1504210000000.0,1974,1899,2
579,1504210000000.0,1504210000000.0,2068,1982,11
580,1504200000000.0,1504210000000.0,1959,2028,1
581,1504200000000.0,1504200000000.0,2005,1969,1
582,1504200000000.0,1504200000000.0,1960,1868,2
583,1504200000000.0,1504200000000.0,1964,2287,5
584,1504200000000.0,1504200000000.0,1914,1965,4
585,1504200000000.0,1504200000000.0,1951,2049,2
586,1504200000000.0,1504200000000.0,2149,1933,7
587,1504200000000.0,1504200000000.0,1599,1929,6
588,1504200000000.0,1504200000000.0,1882,1919,6
589,1504120000000.0,1504120000000.0,1699,1914,5
590,1504110000000.0,1504110000000.0,1916,2285,2
591,1504110000000.0,1504110000000.0,1936,1638,5
592,1504110000000.0,1504110000000.0,1758,1929,4
593,1504110000000.0,1504110000000.0,1265,1957,5
594,1504110000000.0,1504110000000.0,1954,1578,9
595,1504280000000.0,1504280000000.0,1984,2050,4
596,1504280000000.0,1504280000000.0,2050,1627,2
597,1504280000000.0,1504280000000.0,1627,2050,3
598,1504280000000.0,1504280000000.0,2050,1627,2
599,1504280000000.0,1504280000000.0,1627,2050,2
600,1504270000000.0,1504280000000.0,1617,2050,5
601,1504260000000.0,1504260000000.0,2050,1852,6
602,1504260000000.0,1504260000000.0,1981,2050,4
603,1504260000000.0,1504260000000.0,2050,1981,9
604,1504280000000.0,1504280000000.0,1901,1164,8
605,1503860000000.0,1503860000000.0,1164,1435,4
606,1503860000000.0,1503860000000.0,1435,1164,7
607,1503860000000.0,1503860000000.0,1164,1435,7
608,1503600000000.0,1503600000000.0,1164,1901,8
609,1502490000000.0,1502490000000.0,1245,1228,5
610,1502490000000.0,1502490000000.0,1287,1099,2
611,1502490000000.0,1502490000000.0,1866,1099,10
612,1502390000000.0,1502400000000.0,1211,1230,2
613,1502390000000.0,1502390000000.0,1344,1500,4
614,1502380000000.0,1502380000000.0,1834,1500,8
615,1502380000000.0,1502380000000.0,1500,1834,5
616,1502380000000.0,1502380000000.0,1635,1500,10
617,1501280000000.0,1501280000000.0,1456,1604,4
618,1500680000000.0,1500680000000.0,1378,1318,3
619,1498590000000.0,1498590000000.0,1500,1487,5
620,1503420000000.0,1503420000000.0,1714,1709,5
621,1503170000000.0,1503180000000.0,1613,1729,9
622,1503170000000.0,1503170000000.0,1731,2127,4
623,1503070000000.0,1503080000000.0,1739,1840,11
624,1502570000000.0,1502570000000.0,1760,1718,7
625,1502560000000.0,1502560000000.0,1708,1729,8
626,1502550000000.0,1502550000000.0,1721,1643,4
627,1502550000000.0,1502550000000.0,1707,1712,7
628,1503730000000.0,1503730000000.0,1170,1662,2
629,1503680000000.0,1503680000000.0,1261,1237,1
630,1503070000000.0,1503080000000.0,1100,1306,3
631,1503070000000.0,1503070000000.0,1590,1100,7
632,1503070000000.0,1503070000000.0,1100,1590,3
633,1493400000000.0,1493400000000.0,1302,875,3
634,1493230000000.0,1493230000000.0,1234,1335,4
635,1493230000000.0,1493230000000.0,1522,1500,6
636,1502130000000.0,1502130000000.0,2306,2405,7
637,1502120000000.0,1502130000000.0,2422,2386,8
638,1502040000000.0,1502040000000.0,2373,2356,17
639,1502040000000.0,1502040000000.0,2325,2338,5
640,1502040000000.0,1502040000000.0,2336,1830,9
641,1502040000000.0,1502040000000.0,2334,1836,6
642,1502040000000.0,1502040000000.0,2329,2017,15
643,1502040000000.0,1502040000000.0,1879,2326,6
644,1502040000000.0,1502040000000.0,2323,1881,16
645,1502040000000.0,1502040000000.0,1622,2322,9
646,1501970000000.0,1501970000000.0,1933,2318,10
647,1501970000000.0,1501970000000.0,1983,2313,2
648,1501970000000.0,1501970000000.0,2312,1663,6
649,1501970000000.0,1501970000000.0,1866,2309,2
650,1501970000000.0,1501970000000.0,1835,2307,9
651,1501970000000.0,1501970000000.0,2300,2041,8
652,1501970000000.0,1501970000000.0,2288,2148,4
653,1501950000000.0,1501950000000.0,2283,1947,7
654,1501950000000.0,1501950000000.0,2275,2016,12
655,1501950000000.0,1501950000000.0,1909,2271,8
656,1501800000000.0,1501800000000.0,2263,2006,7
657,1501800000000.0,1501800000000.0,1293,2263,2
658,1501800000000.0,1501800000000.0,2257,1922,9
659,1501800000000.0,1501800000000.0,2191,2239,10
660,1501800000000.0,1501800000000.0,1380,2239,4
661,1501800000000.0,1501800000000.0,1796,2235,4
662,1501780000000.0,1501780000000.0,1879,2230,11
663,1501780000000.0,1501780000000.0,2217,2059,15
664,1501780000000.0,1501780000000.0,2336,2185,10
665,1500750000000.0,1500750000000.0,2175,1936,11
666,1500750000000.0,1500750000000.0,2161,1984,8
667,1500680000000.0,1500680000000.0,2150,1915,6
668,1500680000000.0,1500680000000.0,1976,2135,6
669,1500670000000.0,1500670000000.0,1830,2126,4
670,1500670000000.0,1500670000000.0,2001,2105,6
671,1500670000000.0,1500670000000.0,2104,1344,5
672,1500660000000.0,1500660000000.0,1918,2086,4
673,1500660000000.0,1500660000000.0,2082,1500,7
674,1500660000000.0,1500660000000.0,1774,2071,8
675,1500660000000.0,1500660000000.0,1778,2059,8
676,1500660000000.0,1500660000000.0,1783,2045,10
677,1500660000000.0,1500660000000.0,1788,2029,11
678,1500610000000.0,1500610000000.0,1609,2109,8
679,1500610000000.0,1500610000000.0,1701,2100,3
680,1500610000000.0,1500610000000.0,2091,1704,4
681,1500590000000.0,1500590000000.0,1931,2061,8
682,1503440000000.0,1503440000000.0,1408,1396,4
683,1501990000000.0,1501990000000.0,1398,1383,4
684,1501990000000.0,1501990000000.0,1387,1399,5
685,1501890000000.0,1501890000000.0,1394,1512,4
686,1501880000000.0,1501880000000.0,1479,1381,4
687,1501880000000.0,1501880000000.0,1371,1374,4
688,1501880000000.0,1501880000000.0,1372,1360,4
689,1501880000000.0,1501880000000.0,1351,1287,4
690,1500580000000.0,1500580000000.0,1209,1265,1
691,1500580000000.0,1500580000000.0,1221,1820,3
692,1500580000000.0,1500580000000.0,1332,1500,2
693,1501800000000.0,1501800000000.0,1528,1369,3
694,1501800000000.0,1501800000000.0,1231,1545,8
695,1500760000000.0,1500760000000.0,1142,1138,6
696,1500760000000.0,1500760000000.0,1263,1264,7
697,1500590000000.0,1500590000000.0,1392,1500,2
698,1500950000000.0,1500950000000.0,1906,1834,11
699,1500400000000.0,1500400000000.0,1841,2015,2
700,1500340000000.0,1500340000000.0,1905,1852,2
701,1503950000000.0,1503950000000.0,1467,1478,4
702,1503850000000.0,1503850000000.0,1478,1500,3
703,1503850000000.0,1503850000000.0,1500,1478,1
704,1503850000000.0,1503850000000.0,1478,1362,2
705,1503600000000.0,1503610000000.0,1478,1490,5
706,1503540000000.0,1503540000000.0,1453,1466,6
707,1503540000000.0,1503540000000.0,1466,1592,7
708,1503370000000.0,1503370000000.0,1466,1582,4
709,1503370000000.0,1503370000000.0,1466,1744,9
710,1503180000000.0,1503180000000.0,1479,1454,7
711,1502580000000.0,1502580000000.0,1566,1493,6
712,1504200000000.0,1504200000000.0,1454,1421,6
713,1504200000000.0,1504200000000.0,1444,1465,1
714,1504190000000.0,1504190000000.0,1387,1457,9
715,1504190000000.0,1504190000000.0,1417,1447,3
716,1504120000000.0,1504120000000.0,1436,1439,12
717,1504120000000.0,1504120000000.0,1455,1081,10
718,1504110000000.0,1504110000000.0,1318,1448,10
719,1504110000000.0,1504110000000.0,1437,1446,9
720,1504110000000.0,1504110000000.0,1448,1436,4
721,1504110000000.0,1504110000000.0,1308,1441,5
722,1503640000000.0,1503640000000.0,1708,1851,4
723,1503420000000.0,1503420000000.0,1960,2260,5
724,1503330000000.0,1503330000000.0,1969,2247,5
725,1503680000000.0,1503690000000.0,1325,1174,3
726,1503600000000.0,1503600000000.0,1325,1500,8
727,1503510000000.0,1503510000000.0,1322,913,3
728,1503010000000.0,1503010000000.0,1224,1332,3
729,1502900000000.0,1502910000000.0,1353,1068,5
730,1502820000000.0,1502830000000.0,1131,1347,4
731,1502800000000.0,1502800000000.0,1197,1340,2
732,1502760000000.0,1502760000000.0,1163,1340,5
733,1502740000000.0,1502740000000.0,1362,976,6
734,1502710000000.0,1502710000000.0,1348,1381,3
735,1502710000000.0,1502710000000.0,1375,1334,6
736,1502680000000.0,1502680000000.0,911,1356,2
737,1502680000000.0,1502680000000.0,1030,1352,10
738,1502680000000.0,1502680000000.0,1352,1408,4
739,1502670000000.0,1502670000000.0,2035,1352,4
740,1502990000000.0,1502990000000.0,1787,1417,7
741,1502990000000.0,1502990000000.0,1810,1495,6
742,1502900000000.0,1502900000000.0,1783,1797,2
743,1502900000000.0,1502900000000.0,1723,1814,11
744,1502900000000.0,1502900000000.0,1645,1806,7
745,1502900000000.0,1502900000000.0,1800,1590,5
746,1502810000000.0,1502810000000.0,1798,1250,10
747,1502810000000.0,1502810000000.0,1602,1791,3
748,1502810000000.0,1502810000000.0,1415,1788,3
749,1502560000000.0,1502560000000.0,1758,1804,4
750,1502560000000.0,1502560000000.0,1815,1889,2
751,1502560000000.0,1502560000000.0,1800,1831,4
752,1502560000000.0,1502560000000.0,1820,1814,3
753,1502560000000.0,1502560000000.0,1830,1809,4
754,1500470000000.0,1500470000000.0,1914,1842,8
755,1500470000000.0,1500470000000.0,1856,1903,8
756,1500020000000.0,1500020000000.0,2153,2474,5
757,1500020000000.0,1500020000000.0,2474,2477,7
758,1500020000000.0,1500020000000.0,2469,2216,11
759,1500020000000.0,1500020000000.0,2220,2464,8
760,1500020000000.0,1500020000000.0,1973,2462,8
761,1500020000000.0,1500020000000.0,2465,2384,3
762,1500010000000.0,1500020000000.0,2460,2240,3
763,1500010000000.0,1500010000000.0,2104,2456,6
764,1499980000000.0,1499980000000.0,2301,2449,6
765,1499970000000.0,1499980000000.0,2447,2005,5
766,1499970000000.0,1499970000000.0,2306,2438,8
767,1499970000000.0,1499970000000.0,2432,2213,8
768,1499970000000.0,1499970000000.0,2255,2425,3
769,1499950000000.0,1499950000000.0,2428,2360,15
770,1499950000000.0,1499950000000.0,2208,2421,4
771,1499950000000.0,1499950000000.0,2418,2067,7
772,1499950000000.0,1499950000000.0,2083,2415,2
773,1499950000000.0,1499950000000.0,2409,2182,6
774,1499950000000.0,1499950000000.0,2281,2400,3
775,1499950000000.0,1499950000000.0,2015,2397,9
776,1503990000000.0,1503990000000.0,1426,1371,5
777,1503990000000.0,1503990000000.0,1437,1476,6
778,1504050000000.0,1504050000000.0,1719,1679,6
779,1504050000000.0,1504050000000.0,1689,1670,8
780,1504040000000.0,1504040000000.0,1672,1701,3
781,1503790000000.0,1503800000000.0,1695,1923,11
782,1503760000000.0,1503760000000.0,1706,1698,4
783,1503760000000.0,1503760000000.0,1687,1717,7
784,1503760000000.0,1503760000000.0,1728,1723,8
785,1503710000000.0,1503710000000.0,1648,1719,4
786,1503710000000.0,1503710000000.0,1719,1765,7
787,1503690000000.0,1503690000000.0,1648,1710,4
788,1503620000000.0,1503620000000.0,1696,1722,3
789,1503540000000.0,1503540000000.0,1732,1768,13
790,1503540000000.0,1503540000000.0,1833,1740,6
791,1503520000000.0,1503520000000.0,1433,1737,3
792,1503520000000.0,1503520000000.0,1729,2008,7
793,1503510000000.0,1503520000000.0,1722,1605,8
794,1503450000000.0,1503460000000.0,1713,1659,6
795,1503440000000.0,1503440000000.0,1605,1698,1
796,1503440000000.0,1503440000000.0,1690,1613,3
797,1503440000000.0,1503440000000.0,1622,1681,1
798,1503350000000.0,1503350000000.0,1702,1681,6
799,1503350000000.0,1503350000000.0,1568,1696,8
800,1503350000000.0,1503350000000.0,1707,1699,3
801,1503340000000.0,1503340000000.0,1453,1724,6
802,1503340000000.0,1503340000000.0,1735,1733,5
803,1503180000000.0,1503180000000.0,1744,1801,9
804,1503180000000.0,1503180000000.0,1854,1730,7
805,1503170000000.0,1503180000000.0,1705,1719,6
806,1503170000000.0,1503170000000.0,1709,1716,5
807,1503170000000.0,1503170000000.0,1694,1825,5
808,1503170000000.0,1503170000000.0,1651,1684,3
809,1503170000000.0,1503170000000.0,1706,1695,2
810,1503170000000.0,1503170000000.0,1683,1717,5
811,1503170000000.0,1503170000000.0,1707,1693,2
812,1503170000000.0,1503170000000.0,1758,1702,4
813,1503170000000.0,1503170000000.0,1713,1709,11
814,1503170000000.0,1503170000000.0,1724,1734,7
815,1503110000000.0,1503110000000.0,1730,1882,4
816,1504140000000.0,1504140000000.0,2334,1800,2
817,1504140000000.0,1504140000000.0,1680,1789,2
818,1504140000000.0,1504140000000.0,1774,1768,2
819,1504140000000.0,1504140000000.0,1711,1760,2
820,1504050000000.0,1504060000000.0,1760,1542,4
821,1503700000000.0,1503700000000.0,1713,1609,2
822,1503700000000.0,1503700000000.0,1710,1618,1
823,1503700000000.0,1503700000000.0,1374,1613,6
824,1503610000000.0,1503610000000.0,1603,1539,6
825,1502580000000.0,1502580000000.0,1564,1603,7
826,1502600000000.0,1502600000000.0,1821,1842,11
827,1502510000000.0,1502510000000.0,1512,1821,6
828,1502510000000.0,1502510000000.0,1821,1832,5
829,1502510000000.0,1502510000000.0,1832,1821,7
830,1502500000000.0,1502510000000.0,1821,1832,5
831,1502500000000.0,1502500000000.0,1832,1821,7
832,1502500000000.0,1502500000000.0,1500,1821,5
833,1502500000000.0,1502500000000.0,1821,1820,5
834,1502440000000.0,1502440000000.0,1500,1821,11
835,1502260000000.0,1502260000000.0,1877,1821,11
836,1502260000000.0,1502260000000.0,1902,1830,8
837,1502250000000.0,1502260000000.0,1830,1311,8
838,1502250000000.0,1502250000000.0,1824,1830,3
839,1502250000000.0,1502250000000.0,1548,1842,5
840,1501760000000.0,1501760000000.0,1858,1730,3
841,1501670000000.0,1501670000000.0,1891,1845,6
842,1501670000000.0,1501670000000.0,1876,1856,4
843,1501670000000.0,1501670000000.0,1867,1883,8
844,1501670000000.0,1501670000000.0,1864,1449,4
845,1501670000000.0,1501670000000.0,1922,1851,5
846,1501670000000.0,1501670000000.0,1861,1899,4
847,1501670000000.0,1501670000000.0,1527,1861,1
848,1501670000000.0,1501670000000.0,1878,1698,6
849,1501660000000.0,1501660000000.0,1878,1906,14
850,1501500000000.0,1501500000000.0,1660,1873,4
851,1501490000000.0,1501490000000.0,1707,1873,4
852,1501490000000.0,1501490000000.0,1806,1875,11
853,1501490000000.0,1501490000000.0,1864,1842,5
854,1501490000000.0,1501490000000.0,1853,1853,6
855,1501480000000.0,1501480000000.0,1882,1840,6
856,1501150000000.0,1501150000000.0,1832,1696,4
857,1501150000000.0,1501150000000.0,1704,1824,2
858,1501150000000.0,1501150000000.0,1841,1688,4
859,1501150000000.0,1501150000000.0,1695,1834,2
860,1501150000000.0,1501150000000.0,1851,1679,4
861,1500090000000.0,1500090000000.0,1527,1882,3
862,1500090000000.0,1500090000000.0,1527,1882,1
863,1499930000000.0,1499930000000.0,1500,1901,5
864,1499910000000.0,1499910000000.0,1533,1897,1
865,1499910000000.0,1499910000000.0,1894,1539,1
866,1499910000000.0,1499910000000.0,1545,1890,3
867,1499910000000.0,1499910000000.0,1552,1887,1
868,1499860000000.0,1499860000000.0,1923,1887,3
869,1499180000000.0,1499180000000.0,1961,2215,19
870,1499180000000.0,1499180000000.0,2215,1961,18
871,1499180000000.0,1499180000000.0,2215,2191,8
872,1499180000000.0,1499180000000.0,2215,2147,4
873,1499180000000.0,1499180000000.0,1803,2215,7
874,1499180000000.0,1499180000000.0,2210,1805,7
875,1499180000000.0,1499180000000.0,1807,2205,4
876,1499180000000.0,1499180000000.0,2200,1810,8
877,1499170000000.0,1499180000000.0,1805,2195,2
878,1499170000000.0,1499170000000.0,2189,2167,6
879,1499170000000.0,1499170000000.0,2051,2147,9
880,1499170000000.0,1499170000000.0,2121,2118,7
881,1499140000000.0,1499140000000.0,1500,2098,2
882,1499130000000.0,1499130000000.0,2078,1920,9
883,1499130000000.0,1499130000000.0,2151,2029,8
884,1499130000000.0,1499130000000.0,1986,2009,13
885,1499130000000.0,1499130000000.0,2143,1916,3
886,1499130000000.0,1499130000000.0,1904,1544,5
887,1499130000000.0,1499130000000.0,1547,1891,5
888,1499130000000.0,1499130000000.0,1950,1926,3
889,1499130000000.0,1499130000000.0,1902,1811,1
890,1499130000000.0,1499130000000.0,1879,1569,3
891,1499130000000.0,1499130000000.0,1805,1749,3
892,1499120000000.0,1499120000000.0,1787,1343,2
893,1499060000000.0,1499060000000.0,1560,1713,6
894,1499060000000.0,1499060000000.0,1500,1569,5
895,1504240000000.0,1504240000000.0,1541,1690,7
896,1504240000000.0,1504240000000.0,1567,1551,3
897,1503870000000.0,1503870000000.0,1540,1540,3
898,1503870000000.0,1503870000000.0,1550,1531,10
899,1503850000000.0,1503850000000.0,1435,1543,6
900,1503700000000.0,1503700000000.0,1534,1467,4
901,1503690000000.0,1503700000000.0,1524,1499,4
902,1503690000000.0,1503690000000.0,1548,1535,3
903,1503690000000.0,1503690000000.0,1545,1554,5
904,1503520000000.0,1503530000000.0,2621,1545,6
905,1503510000000.0,1503510000000.0,1544,1523,5
906,1503510000000.0,1503510000000.0,1432,1559,3
907,1503460000000.0,1503460000000.0,1369,1553,3
908,1503420000000.0,1503420000000.0,1553,1542,2
909,1503420000000.0,1503420000000.0,1543,1553,3
910,1503340000000.0,1503340000000.0,1544,1496,5
911,1503030000000.0,1503030000000.0,1519,1556,10
912,1502990000000.0,1502990000000.0,1545,1559,3
913,1502920000000.0,1502920000000.0,1529,1534,5
914,1502920000000.0,1502920000000.0,1546,1517,4
915,1499020000000.0,1499020000000.0,1500,1973,3
916,1500840000000.0,1500840000000.0,2105,1929,5
917,1499310000000.0,1499310000000.0,813,841,3
918,1499310000000.0,1499310000000.0,857,1057,5
